-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/31/2025 in LST
Location: latitude  31.1   longitude 77.17 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 897.65 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR,T2M,RH2M,WS2M
2023,2,3,0.0,12.65,47.83,1.73
2023,2,4,0.0,13.11,57.03,2.24
2023,2,5,0.0,13.4,59.17,1.75
2023,2,6,1.75,15.08,52.45,1.16
2023,2,7,0.27,13.25,58.26,1.99
2023,2,8,0.0,12.71,50.07,1.76
2023,2,9,2.23,14.28,49.37,2.17
2023,2,10,2.05,14.34,58.31,2.75
2023,2,11,1.71,12.97,60.11,1.94
2023,2,12,0.01,9.51,43.27,2.35
2023,2,13,0.0,10.62,39.2,2.8
2023,2,14,0.0,13.84,42.46,2.25
2023,2,15,0.0,15.69,45.58,2.64
2023,2,16,0.0,17.2,47.63,1.63
2023,2,17,0.0,17.77,48.36,1.74
2023,2,18,0.0,18.65,43.0,1.99
2023,2,19,0.0,19.35,34.72,1.33
2023,2,20,0.0,18.88,38.21,1.57
2023,2,21,7.19,18.26,47.62,1.46
2023,2,22,0.96,15.12,48.67,1.52
2023,2,23,0.0,15.79,37.55,2.3
2023,2,24,0.0,16.62,37.88,1.91
2023,2,25,0.0,17.09,38.75,1.91
2023,2,26,0.04,17.28,44.0,1.9
2023,2,27,0.02,17.57,47.1,1.88
2023,2,28,0.34,16.3,50.19,1.79
2023,3,1,2.46,17.19,52.86,1.55
2023,3,2,0.3,18.44,50.98,1.69
2023,3,3,0.0,17.92,51.57,1.78
2023,3,4,0.0,17.51,51.24,1.65
2023,3,5,0.0,17.48,50.37,2.14
2023,3,6,0.0,17.45,49.45,2.06
2023,3,7,0.89,18.03,48.3,1.63
2023,3,8,4.66,18.7,49.6,1.22
2023,3,9,0.33,17.86,55.32,1.61
2023,3,10,0.0,18.56,46.9,2.13
2023,3,11,0.02,18.83,47.15,1.82
2023,3,12,0.01,20.41,46.0,1.86
2023,3,13,1.39,20.08,48.65,1.82
2023,3,14,0.21,19.88,47.71,2.1
2023,3,15,1.73,19.78,46.91,1.84
2023,3,16,1.49,19.7,43.21,1.4
2023,3,17,0.95,19.05,51.9,1.72
2023,3,18,11.23,15.07,72.82,2.02
2023,3,19,1.44,16.65,70.23,1.29
2023,3,20,14.19,15.88,79.77,0.94
2023,3,21,12.47,14.98,77.24,1.17
2023,3,22,0.51,15.95,64.69,1.9
2023,3,23,0.0,17.3,56.21,2.36
2023,3,24,2.46,18.43,58.26,1.86
2023,3,25,16.45,16.89,74.12,2.68
2023,3,26,0.9,16.8,61.45,1.64
2023,3,27,0.0,17.46,52.26,1.45
2023,3,28,0.0,17.77,52.55,1.69
2023,3,29,0.03,19.9,46.81,1.47
2023,3,30,4.24,21.29,45.71,1.31
2023,3,31,12.34,16.3,77.02,1.74
2023,4,1,19.0,15.7,80.58,1.23
2023,4,2,0.56,16.83,68.47,1.7
2023,4,3,1.08,18.79,56.72,1.32
2023,4,4,5.9,17.0,67.79,2.3
2023,4,5,0.0,18.03,50.18,2.04
2023,4,6,0.0,18.38,45.88,2.19
2023,4,7,0.0,19.37,45.74,2.02
2023,4,8,0.0,20.74,41.48,1.77
2023,4,9,0.0,21.45,37.57,1.79
2023,4,10,0.0,21.74,38.88,1.81
2023,4,11,0.0,22.98,42.66,2.62
2023,4,12,0.0,23.9,43.22,2.36
2023,4,13,0.0,23.73,43.54,2.29
2023,4,14,0.0,25.29,40.57,1.93
2023,4,15,0.0,26.2,34.24,1.65
2023,4,16,0.0,26.28,34.83,1.83
2023,4,17,0.0,27.03,33.37,1.88
2023,4,18,9.21,27.1,40.88,1.62
2023,4,19,19.6,23.66,61.52,1.68
2023,4,20,20.79,21.5,65.28,1.5
2023,4,21,2.27,20.72,54.92,1.9
2023,4,22,0.06,20.45,41.76,1.74
2023,4,23,0.05,21.14,40.34,1.8
2023,4,24,0.0,21.5,43.76,1.22
2023,4,25,1.33,21.41,46.36,1.79
2023,4,26,0.89,22.86,45.89,1.58
2023,4,27,4.25,21.64,58.38,1.54
2023,4,28,2.05,20.47,60.92,1.67
2023,4,29,3.4,21.77,57.86,1.62
2023,4,30,11.15,18.65,70.52,1.57
2023,5,1,15.64,17.01,86.16,2.01
2023,5,2,10.17,17.5,82.28,1.5
2023,5,3,7.69,19.23,73.26,1.14
2023,5,4,4.17,20.87,65.02,1.3
2023,5,5,0.0,22.14,56.41,2.16
2023,5,6,2.82,22.42,55.33,1.99
2023,5,7,0.0,23.15,46.55,1.55
2023,5,8,4.79,23.73,40.38,2.44
2023,5,9,1.64,22.51,39.92,2.28
2023,5,10,0.31,22.51,38.63,2.31
2023,5,11,0.0,24.71,32.15,1.58
2023,5,12,0.0,26.55,30.79,1.85
2023,5,13,0.01,27.8,33.19,1.57
2023,5,14,0.43,27.18,38.01,1.88
2023,5,15,0.2,27.39,38.17,2.15
2023,5,16,0.02,27.43,38.46,2.08
2023,5,17,0.9,28.14,40.69,2.05
2023,5,18,3.61,26.24,45.29,2.16
2023,5,19,0.0,25.7,47.42,2.72
2023,5,20,0.0,26.94,37.23,2.48
2023,5,21,0.0,29.28,28.22,2.34
2023,5,22,0.0,30.39,30.53,2.32
2023,5,23,6.72,30.0,40.63,2.52
2023,5,24,16.52,26.08,56.97,1.97
2023,5,25,8.6,23.94,57.93,2.62
2023,5,26,0.87,25.42,49.14,1.55
2023,5,27,2.13,24.29,57.32,1.42
2023,5,28,0.0,25.38,50.32,1.7
2023,5,29,12.45,24.77,59.12,1.44
2023,5,30,13.56,23.66,68.8,2.23
2023,5,31,23.83,22.31,74.44,2.35
2023,6,1,5.8,21.57,73.07,1.7
2023,6,2,1.22,22.52,60.85,1.6
2023,6,3,0.0,24.42,51.78,1.43
2023,6,4,0.08,26.14,46.37,1.73
2023,6,5,3.05,27.14,47.79,2.05
2023,6,6,1.99,25.52,52.58,2.03
2023,6,7,0.56,25.32,53.03,1.92
2023,6,8,0.62,26.68,49.1,2.33
2023,6,9,0.04,28.7,48.17,2.26
2023,6,10,1.64,29.6,50.59,1.89
2023,6,11,0.61,28.12,58.56,1.82
2023,6,12,0.0,28.61,52.58,2.67
2023,6,13,1.84,30.16,48.32,3.08
2023,6,14,2.44,29.51,53.07,2.72
2023,6,15,4.88,25.95,68.52,2.18
2023,6,16,0.04,27.11,62.81,2.44
2023,6,17,0.06,29.19,50.41,1.71
2023,6,18,0.19,29.27,50.09,1.66
2023,6,19,6.0,29.65,53.78,1.65
2023,6,20,12.73,29.21,60.33,1.31
2023,6,21,5.04,28.67,64.29,1.83
2023,6,22,9.73,29.24,65.71,1.7
2023,6,23,9.14,29.74,64.97,1.41
2023,6,24,9.74,29.51,66.87,1.58
2023,6,25,14.13,27.65,75.28,2.09
2023,6,26,23.72,25.64,78.77,1.59
2023,6,27,5.86,27.03,71.87,1.5
2023,6,28,15.65,27.1,73.8,1.36
2023,6,29,11.73,26.84,75.24,1.27
2023,6,30,14.49,26.57,76.42,1.68
2023,7,1,5.06,26.69,69.82,1.73
2023,7,2,1.2,27.52,69.01,2.22
2023,7,3,2.02,27.57,72.66,1.4
2023,7,4,7.47,27.65,72.14,1.51
2023,7,5,8.59,26.25,76.41,1.22
2023,7,6,22.31,26.21,76.92,1.06
2023,7,7,15.59,24.88,83.85,1.38
2023,7,8,107.12,24.58,87.35,1.83
2023,7,9,68.05,24.74,90.15,2.75
2023,7,10,126.85,24.79,88.67,0.79
2023,7,11,9.67,26.12,85.24,1.22
2023,7,12,15.07,25.89,87.22,1.27
2023,7,13,3.52,25.73,87.61,1.52
2023,7,14,3.8,25.5,87.08,1.21
2023,7,15,7.1,25.43,90.23,1.79
2023,7,16,16.18,25.35,88.61,1.04
2023,7,17,6.17,26.13,87.87,1.51
2023,7,18,3.63,26.05,88.49,1.36
2023,7,19,9.13,25.39,88.64,2.07
2023,7,20,4.02,26.91,81.61,1.24
2023,7,21,4.19,26.95,83.55,1.2
2023,7,22,24.51,25.07,91.66,1.66
2023,7,23,2.4,26.1,81.08,1.18
2023,7,24,2.95,26.09,82.27,1.15
2023,7,25,8.8,25.69,83.07,1.16
2023,7,26,16.29,24.86,84.56,1.38
2023,7,27,7.19,24.93,85.48,1.25
2023,7,28,10.91,24.67,85.5,1.0
2023,7,29,3.57,25.04,87.44,1.41
2023,7,30,6.42,25.34,87.47,1.52
2023,7,31,5.61,25.49,87.61,1.74
2023,8,1,1.98,25.87,88.84,2.32
2023,8,2,5.25,25.98,88.35,2.04
2023,8,3,7.99,25.96,89.08,2.04
2023,8,4,16.33,26.19,88.12,1.64
2023,8,5,43.04,26.06,87.18,1.96
2023,8,6,17.37,25.65,89.32,2.49
2023,8,7,11.48,25.53,89.85,3.03
2023,8,8,1.4,25.53,90.39,2.8
2023,8,9,2.12,25.21,90.89,2.17
2023,8,10,27.7,24.11,92.88,1.32
2023,8,11,20.92,24.15,92.97,1.74
2023,8,12,24.74,24.54,92.64,2.5
2023,8,13,32.55,25.17,90.4,1.86
2023,8,14,65.32,24.96,91.33,1.65
2023,8,15,5.48,24.5,90.8,1.88
2023,8,16,0.1,24.87,89.79,2.21
2023,8,17,5.62,24.89,91.26,2.3
2023,8,18,1.49,25.48,88.23,1.57
2023,8,19,3.19,26.48,85.58,1.03
2023,8,20,4.74,26.37,86.78,1.57
2023,8,21,7.1,25.19,90.68,1.77
2023,8,22,59.09,24.97,90.78,1.59
2023,8,23,49.96,25.01,89.95,1.38
2023,8,24,6.58,24.37,90.17,1.65
2023,8,25,6.44,24.55,89.13,1.92
2023,8,26,2.28,24.2,88.37,1.74
2023,8,27,0.99,23.74,89.81,2.16
2023,8,28,8.81,23.2,88.72,1.99
2023,8,29,0.1,23.48,87.71,1.83
2023,8,30,0.0,23.81,90.51,2.03
2023,8,31,0.29,24.14,87.72,1.8
2023,9,1,1.57,24.2,87.23,2.16
2023,9,2,0.21,23.73,85.58,2.28
2023,9,3,0.0,23.95,84.27,1.86
2023,9,4,1.53,24.08,84.5,1.72
2023,9,5,0.38,24.89,79.43,1.44
2023,9,6,2.38,25.01,82.02,1.3
2023,9,7,0.57,25.23,75.76,1.37
2023,9,8,0.79,24.82,78.64,1.12
2023,9,9,8.61,24.33,86.02,1.16
2023,9,10,2.99,23.99,89.56,1.2
2023,9,11,2.55,24.06,88.97,1.29
2023,9,12,4.34,24.06,90.24,1.24
2023,9,13,1.72,24.65,91.55,1.15
2023,9,14,3.83,24.7,90.03,0.67
2023,9,15,6.39,25.18,88.47,0.97
2023,9,16,7.44,24.28,87.87,1.11
2023,9,17,9.88,23.96,87.76,0.76
2023,9,18,2.27,24.15,85.12,1.2
2023,9,19,1.23,24.05,87.6,1.06
2023,9,20,1.69,24.25,84.96,1.36
2023,9,21,0.5,24.31,84.9,1.13
2023,9,22,1.42,24.06,85.2,1.17
2023,9,23,7.09,23.61,84.32,1.48
2023,9,24,1.66,22.52,84.37,1.53
2023,9,25,0.0,22.57,75.24,1.31
2023,9,26,0.0,22.2,75.61,1.44
2023,9,27,0.0,22.58,75.97,1.4
2023,9,28,0.0,22.43,73.43,1.22
2023,9,29,0.03,23.02,67.18,1.25
2023,9,30,0.46,22.73,68.23,1.37
2023,10,1,0.42,22.66,72.65,1.29
2023,10,2,0.38,21.91,68.8,0.86
2023,10,3,0.0,20.78,75.84,1.75
2023,10,4,0.0,21.82,73.46,1.57
2023,10,5,0.0,21.44,69.56,1.61
2023,10,6,0.0,21.64,66.36,1.41
2023,10,7,0.0,21.46,67.55,1.26
2023,10,8,0.0,21.68,71.2,1.29
2023,10,9,0.0,21.93,73.2,1.14
2023,10,10,6.41,21.1,70.84,1.37
2023,10,11,0.0,20.11,71.31,1.52
2023,10,12,0.0,19.94,73.11,1.31
2023,10,13,0.0,20.06,70.41,1.24
2023,10,14,3.26,20.74,69.34,1.51
2023,10,15,0.13,20.33,67.32,1.33
2023,10,16,13.92,17.94,79.39,1.55
2023,10,17,4.99,17.52,76.25,1.19
2023,10,18,0.23,17.02,70.54,1.54
2023,10,19,0.0,17.34,68.62,1.35
2023,10,20,0.0,17.5,63.73,1.26
2023,10,21,0.0,18.0,61.82,1.29
2023,10,22,0.0,18.06,68.74,1.45
2023,10,23,0.24,18.52,65.86,1.25
2023,10,24,0.02,18.98,65.22,1.37
2023,10,25,0.0,18.82,66.28,1.25
2023,10,26,0.0,18.32,66.14,1.78
2023,10,27,0.0,18.13,66.07,1.64
2023,10,28,0.0,18.89,66.1,1.41
2023,10,29,0.0,18.91,67.31,1.29
2023,10,30,0.0,18.27,68.13,1.28
2023,10,31,0.0,18.78,64.08,1.36
2023,11,1,0.0,19.59,58.27,1.31
2023,11,2,0.0,19.3,57.66,1.24
2023,11,3,0.0,18.6,59.46,1.19
2023,11,4,0.0,18.05,59.19,1.37
2023,11,5,0.0,18.11,59.91,1.46
2023,11,6,0.0,17.39,60.48,1.25
2023,11,7,0.0,17.23,62.86,1.48
2023,11,8,0.0,17.72,65.84,1.58
2023,11,9,0.03,17.56,65.7,1.52
2023,11,10,3.06,15.17,74.33,1.41
2023,11,11,0.05,14.73,72.05,1.4
2023,11,12,0.0,15.76,66.34,1.52
2023,11,13,0.0,16.51,59.3,1.38
2023,11,14,0.0,17.29,57.53,1.22
2023,11,15,0.0,17.36,56.33,1.4
2023,11,16,0.0,17.1,55.07,1.39
2023,11,17,0.0,17.67,54.83,1.5
2023,11,18,0.0,17.62,59.38,1.47
2023,11,19,0.0,17.14,64.66,1.36
2023,11,20,0.0,16.63,65.03,1.12
2023,11,21,0.0,15.73,62.38,1.72
2023,11,22,0.0,14.99,60.48,1.63
2023,11,23,0.0,15.68,52.81,1.37
2023,11,24,0.0,15.79,54.5,1.29
2023,11,25,0.0,16.23,53.24,1.28
2023,11,26,0.0,15.98,56.17,1.2
2023,11,27,0.0,15.14,64.89,1.41
2023,11,28,0.0,15.9,56.77,1.15
2023,11,29,0.35,16.88,55.08,1.29
2023,11,30,9.55,14.26,80.03,1.3
2023,12,1,2.6,15.11,69.74,1.07
2023,12,2,0.1,14.66,64.28,1.22
2023,12,3,0.0,14.26,62.48,1.74
2023,12,4,1.28,13.66,66.83,1.17
2023,12,5,0.0,13.16,67.75,1.7
2023,12,6,0.0,15.46,59.8,1.37
2023,12,7,0.0,15.37,60.14,1.55
2023,12,8,0.0,13.65,56.92,1.46
2023,12,9,0.0,12.35,59.01,1.78
2023,12,10,0.0,12.08,53.39,1.95
2023,12,11,0.0,12.26,47.12,1.24
2023,12,12,0.0,11.09,50.47,1.41
2023,12,13,0.0,11.38,48.74,1.77
2023,12,14,0.0,11.38,47.64,1.77
2023,12,15,0.0,12.45,46.97,1.24
2023,12,16,0.0,10.67,52.31,1.36
2023,12,17,0.0,10.57,55.7,1.44
2023,12,18,0.0,10.64,56.14,2.0
2023,12,19,0.0,11.21,47.64,1.89
2023,12,20,0.0,11.16,44.07,1.51
2023,12,21,0.0,11.87,44.08,1.63
2023,12,22,0.0,13.6,43.37,1.31
2023,12,23,0.0,14.11,49.17,1.24
2023,12,24,0.0,12.89,53.67,1.37
2023,12,25,0.0,13.2,50.66,1.45
2023,12,26,0.0,13.2,49.15,1.21
2023,12,27,0.0,13.54,41.57,1.32
2023,12,28,0.0,12.37,48.88,1.25
2023,12,29,0.0,12.67,51.49,1.34
2023,12,30,0.0,12.39,52.37,1.23
2023,12,31,0.0,12.25,57.84,1.25
2024,1,1,0.0,11.36,54.34,1.32
2024,1,2,0.0,10.86,49.62,1.29
2024,1,3,0.0,11.66,45.85,1.38
2024,1,4,0.0,11.02,43.3,1.24
2024,1,5,0.0,10.75,43.47,1.36
2024,1,6,0.0,10.59,43.58,1.37
2024,1,7,0.0,11.05,44.15,1.28
2024,1,8,0.0,11.42,43.54,1.42
2024,1,9,0.0,10.18,55.9,1.51
2024,1,10,0.0,10.02,45.74,1.75
2024,1,11,0.0,10.18,42.8,1.52
2024,1,12,0.0,11.32,41.31,1.75
2024,1,13,0.0,12.02,41.92,1.21
2024,1,14,0.0,11.28,38.33,1.4
2024,1,15,0.0,11.35,37.45,1.33
2024,1,16,0.0,11.35,42.89,1.51
2024,1,17,0.0,11.08,51.52,1.44
2024,1,18,0.0,10.27,58.13,1.47
2024,1,19,0.0,10.35,55.92,1.46
2024,1,20,0.0,9.4,57.97,1.37
2024,1,21,0.0,8.26,58.5,2.04
2024,1,22,0.0,8.96,50.17,1.38
2024,1,23,0.0,9.26,49.63,1.45
2024,1,24,0.0,9.41,51.25,1.41
2024,1,25,0.0,10.53,46.83,1.38
2024,1,26,0.0,11.33,49.4,1.52
2024,1,27,0.0,12.08,53.58,2.12
2024,1,28,0.0,13.56,48.48,1.43
2024,1,29,0.0,12.17,54.09,1.5
2024,1,30,0.76,12.19,53.02,1.31
2024,1,31,4.11,11.5,61.61,1.29
2024,2,1,27.73,8.89,83.35,3.19
2024,2,2,0.47,8.14,59.86,2.07
2024,2,3,1.06,10.42,50.16,1.36
2024,2,4,20.42,10.71,77.76,1.52
2024,2,5,7.3,9.55,75.9,1.23
2024,2,6,0.13,8.15,64.67,1.46
2024,2,7,0.0,8.62,52.5,1.95
2024,2,8,0.0,9.22,44.27,2.47
2024,2,9,0.0,11.41,38.49,1.35
2024,2,10,0.0,11.95,43.27,1.6
2024,2,11,0.0,13.11,44.19,1.38
2024,2,12,0.0,13.75,46.49,1.59
2024,2,13,0.0,14.44,47.61,1.29
2024,2,14,0.0,13.3,47.06,1.66
2024,2,15,0.0,13.62,43.65,1.71
2024,2,16,0.0,13.68,42.87,1.6
2024,2,17,0.0,14.08,42.26,1.7
2024,2,18,0.12,14.91,46.51,1.58
2024,2,19,7.44,15.51,46.81,5.25
2024,2,20,2.76,13.89,62.29,2.93
2024,2,21,0.45,11.9,55.71,1.7
2024,2,22,0.06,11.25,45.14,1.87
2024,2,23,0.01,10.63,41.04,1.69
2024,2,24,0.49,10.7,41.54,1.61
2024,2,25,0.01,10.59,43.09,1.84
2024,2,26,0.0,11.13,41.17,1.35
2024,2,27,0.0,10.92,61.32,1.34
2024,2,28,0.0,12.79,54.98,2.45
2024,2,29,0.0,14.26,49.42,1.81
2024,3,1,9.66,15.59,55.69,2.12
2024,3,2,31.65,13.92,72.65,5.74
2024,3,3,18.68,10.87,85.18,2.69
2024,3,4,1.27,9.4,57.9,1.61
2024,3,5,0.0,11.43,52.83,1.35
2024,3,6,0.1,12.77,51.14,1.46
2024,3,7,0.45,12.97,55.78,1.68
2024,3,8,0.0,13.27,52.52,1.67
2024,3,9,0.0,14.48,49.78,1.9
2024,3,10,0.0,16.43,44.42,1.29
2024,3,11,0.28,17.29,44.59,1.64
2024,3,12,2.28,17.12,49.96,1.58
2024,3,13,1.51,15.64,55.57,1.46
2024,3,14,0.54,15.51,57.04,1.78
2024,3,15,0.0,16.8,46.81,2.14
2024,3,16,0.0,17.46,41.85,1.68
2024,3,17,0.0,18.33,41.59,1.53
2024,3,18,0.0,19.26,42.38,1.47
2024,3,19,0.07,18.82,44.29,1.53
2024,3,20,0.0,19.77,42.81,2.24
2024,3,21,0.33,19.75,44.47,1.53
2024,3,22,1.14,19.51,51.34,1.94
2024,3,23,0.0,20.36,46.66,2.63
2024,3,24,0.1,19.57,41.54,1.89
2024,3,25,0.0,19.68,42.33,2.44
2024,3,26,0.0,21.59,42.49,2.37
2024,3,27,0.01,21.81,45.64,2.14
2024,3,28,0.1,23.24,48.02,1.97
2024,3,29,2.34,25.01,45.16,1.59
2024,3,30,18.44,22.81,53.02,2.11
2024,3,31,1.47,21.61,45.33,1.71
2024,4,1,0.03,19.49,50.67,1.75
2024,4,2,0.0,20.19,47.35,2.1
2024,4,3,0.0,22.23,39.68,1.66
2024,4,4,0.0,22.14,35.78,1.83
2024,4,5,0.0,21.58,37.22,2.34
2024,4,6,0.0,20.9,36.08,1.94
2024,4,7,0.0,21.76,33.94,2.18
2024,4,8,0.0,22.03,34.1,2.2
2024,4,9,0.03,22.51,32.96,2.21
2024,4,10,0.02,23.01,34.26,1.63
2024,4,11,0.05,23.24,36.23,1.5
2024,4,12,0.0,24.33,33.71,1.89
2024,4,13,0.23,25.31,37.75,2.01
2024,4,14,2.49,21.86,55.43,1.74
2024,4,15,1.6,23.41,52.57,1.87
2024,4,16,0.04,23.18,50.11,2.09
2024,4,17,0.04,22.27,42.22,2.48
2024,4,18,0.23,23.9,37.09,2.2
2024,4,19,8.28,25.23,40.67,2.57
2024,4,20,1.22,23.61,44.34,1.94
2024,4,21,0.55,24.26,42.97,1.97
2024,4,22,0.06,24.12,39.13,2.09
2024,4,23,0.37,24.24,35.89,2.09
2024,4,24,0.43,23.78,39.37,1.76
2024,4,25,0.0,24.97,37.68,2.26
2024,4,26,0.28,26.38,32.59,1.44
2024,4,27,10.81,24.06,47.19,3.09
2024,4,28,1.06,24.15,42.03,1.69
2024,4,29,7.04,22.75,50.51,2.67
2024,4,30,0.0,22.8,42.59,2.22
2024,5,1,0.78,21.06,36.83,2.24
2024,5,2,0.06,22.27,36.85,2.8
2024,5,3,0.0,24.33,35.5,2.48
2024,5,4,0.0,26.55,34.68,2.81
2024,5,5,0.0,27.05,33.33,2.55
2024,5,6,0.15,27.8,34.87,1.9
2024,5,7,0.03,28.99,30.82,1.64
2024,5,8,0.0,28.66,30.62,1.74
2024,5,9,0.07,27.34,39.2,2.18
2024,5,10,2.12,27.85,43.31,2.28
2024,5,11,3.23,27.22,46.57,2.32
2024,5,12,0.71,26.93,42.72,1.78
2024,5,13,0.37,27.77,30.83,2.11
2024,5,14,0.0,27.23,26.7,1.96
2024,5,15,0.04,29.09,27.29,2.15
2024,5,16,0.0,30.05,28.85,2.42
2024,5,17,0.0,31.07,31.59,2.21
2024,5,18,0.07,31.67,29.69,2.98
2024,5,19,0.0,31.98,30.05,2.76
2024,5,20,0.33,32.07,27.24,2.5
2024,5,21,0.07,31.64,25.63,2.22
2024,5,22,0.08,32.06,25.38,2.09
2024,5,23,2.29,30.54,34.25,2.04
2024,5,24,2.6,30.25,39.69,2.08
2024,5,25,0.0,31.51,31.0,3.13
2024,5,26,0.02,32.51,24.78,2.74
2024,5,27,0.0,33.09,19.94,2.61
2024,5,28,0.0,33.67,16.11,2.55
2024,5,29,0.0,33.9,15.03,2.17
2024,5,30,0.38,33.59,14.62,2.62
2024,5,31,0.97,32.82,15.29,2.38
2024,6,1,0.0,33.47,16.17,2.18
2024,6,2,1.63,32.22,22.85,2.57
2024,6,3,0.28,32.48,20.98,2.56
2024,6,4,0.03,33.18,22.51,2.67
2024,6,5,3.28,32.52,24.42,2.01
2024,6,6,6.52,29.04,40.53,2.55
2024,6,7,0.02,30.42,34.45,2.84
2024,6,8,0.0,30.5,32.11,2.54
2024,6,9,0.0,31.0,25.7,2.94
2024,6,10,0.0,31.56,21.02,2.39
2024,6,11,0.0,32.39,18.38,2.55
2024,6,12,0.0,33.44,18.87,2.6
2024,6,13,0.0,34.13,20.42,2.95
2024,6,14,0.0,33.95,23.11,2.94
2024,6,15,0.0,34.23,23.95,3.46
2024,6,16,0.0,34.47,22.66,2.99
2024,6,17,1.41,35.11,23.85,3.03
2024,6,18,1.16,34.45,28.71,3.39
2024,6,19,3.13,34.5,30.48,2.79
2024,6,20,10.63,31.78,38.57,1.52
2024,6,21,0.99,30.1,40.98,1.26
2024,6,22,0.05,31.27,40.09,1.45
2024,6,23,1.6,31.87,40.07,1.58
2024,6,24,3.74,32.28,40.08,1.5
2024,6,25,0.21,32.21,38.94,1.81
2024,6,26,1.02,32.89,38.65,1.87
2024,6,27,19.34,29.51,64.29,1.46
2024,6,28,9.83,29.2,69.24,1.31
2024,6,29,4.18,29.66,64.44,2.15
2024,6,30,7.58,30.49,60.96,1.95
2024,7,1,8.49,30.99,61.12,2.19
2024,7,2,28.97,29.45,74.02,2.19
2024,7,3,20.04,27.74,79.43,2.48
2024,7,4,28.21,26.21,81.17,2.06
2024,7,5,29.36,27.2,80.7,1.82
2024,7,6,8.4,26.48,77.9,1.58
2024,7,7,4.52,27.68,72.92,1.98
2024,7,8,14.03,27.37,77.38,1.95
2024,7,9,0.33,28.1,71.96,1.23
2024,7,10,1.61,29.1,65.1,1.64
2024,7,11,4.14,29.16,66.11,1.96
2024,7,12,0.92,29.41,63.98,1.84
2024,7,13,0.26,28.54,63.74,1.58
2024,7,14,0.49,29.45,59.18,1.53
2024,7,15,2.1,29.43,65.98,1.19
2024,7,16,8.84,28.77,73.33,1.44
2024,7,17,8.03,28.89,74.84,1.18
2024,7,18,7.69,28.8,72.0,1.55
2024,7,19,3.99,29.2,65.81,1.43
2024,7,20,4.74,28.52,75.05,1.54
2024,7,21,14.31,28.78,77.0,1.34
2024,7,22,8.02,28.17,80.25,1.78
2024,7,23,21.29,27.65,81.17,1.25
2024,7,24,4.9,27.7,78.68,1.63
2024,7,25,17.12,25.97,84.62,1.34
2024,7,26,12.37,28.34,75.77,1.65
2024,7,27,9.5,27.17,85.35,1.57
2024,7,28,8.81,28.34,67.49,1.54
2024,7,29,12.18,28.2,79.93,1.66
2024,7,30,11.56,26.89,87.73,1.31
2024,7,31,6.01,28.01,85.59,1.86
2024,8,1,56.69,26.41,87.13,1.4
2024,8,2,4.14,27.17,80.77,1.27
2024,8,3,5.05,25.02,85.53,1.71
2024,8,4,1.3,26.34,76.7,1.5
2024,8,5,3.22,26.45,82.97,1.37
2024,8,6,4.94,26.31,87.68,1.2
2024,8,7,19.89,25.24,90.08,1.71
2024,8,8,16.85,25.91,85.58,1.33
2024,8,9,14.3,25.49,89.44,1.34
2024,8,10,10.74,25.65,86.8,1.05
2024,8,11,56.87,24.88,91.88,1.64
2024,8,12,3.65,25.54,85.73,1.06
2024,8,13,3.58,25.41,88.78,1.05
2024,8,14,6.92,26.05,86.07,1.06
2024,8,15,4.73,25.69,90.18,1.05
2024,8,16,6.88,25.43,90.71,1.32
2024,8,17,12.59,25.03,91.04,1.61
2024,8,18,8.2,25.36,86.54,1.92
2024,8,19,9.74,24.52,91.19,1.15
2024,8,20,17.36,25.2,87.45,1.5
2024,8,21,4.42,25.46,87.1,1.6
2024,8,22,1.84,25.4,87.5,1.65
2024,8,23,2.91,25.96,84.96,1.2
2024,8,24,7.54,25.76,85.16,0.77
2024,8,25,2.45,25.52,86.17,1.12
2024,8,26,25.0,26.06,85.51,1.02
2024,8,27,21.9,25.48,86.17,0.94
2024,8,28,17.72,25.04,87.97,0.94
2024,8,29,11.77,24.01,91.22,1.63
2024,8,30,6.69,25.03,83.94,1.1
2024,8,31,0.1,25.35,83.35,1.59
2024,9,1,4.46,25.69,85.38,1.35
2024,9,2,9.69,25.14,88.98,1.21
2024,9,3,21.65,24.91,84.46,1.3
2024,9,4,25.6,24.68,82.31,1.35
2024,9,5,2.98,24.68,84.67,1.11
2024,9,6,6.98,24.83,84.57,1.09
2024,9,7,7.39,24.83,85.9,0.92
2024,9,8,8.73,25.49,83.46,1.15
2024,9,9,5.52,25.05,86.72,1.16
2024,9,10,8.85,25.08,86.49,1.3
2024,9,11,1.89,25.48,80.69,1.32
2024,9,12,1.16,24.43,85.96,1.57
2024,9,13,27.88,23.15,91.75,2.23
2024,9,14,15.79,22.93,84.67,1.5
2024,9,15,6.83,23.26,86.88,1.66
2024,9,16,0.0,23.31,87.02,1.75
2024,9,17,4.62,24.71,80.75,1.06
2024,9,18,2.2,24.39,83.31,1.3
